client,Recency,Frequency,Monetary,total_quantity,avg_check,total_unique_items,avg_items_per_visit,weekend_visits,amount_last_visit,relative_value_pct,event
client25801,69.0,9.0,20933.0,43.0,2325.8888888888887,35.0,4.777777777777778,15.0,315.0,0.5384959106672508,False
client25802,413.0,1.0,591.0,9.0,591.0,7.0,9.0,7.0,178.0,0.015203319314209394,False
client25803,231.0,2.0,10134.0,8.0,5067.0,5.0,4.0,4.0,59.0,0.26069448042334686,False
client25804,53.0,1.0,3188.0,2.0,3188.0,2.0,2.0,0.0,2999.0,0.08201046019238502,False
client25805,41.0,15.0,20659.0,94.0,1377.2666666666667,36.0,6.266666666666667,4.0,62.0,0.5314473328464497,False
client25806,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client25807,384.0,2.0,3269.0,21.0,1634.5,9.0,10.5,8.0,135.0,0.08409416385473859,False
client25808,676.0,3.0,6627.0,112.0,2209.0,62.0,37.333333333333336,7.0,58.0,0.17047782926440888,False
client25809,140.0,2.0,2725.0,5.0,1362.5,4.0,2.5,3.0,158.0,0.07009990715942571,False
client2581,617.0,1.0,1965.0,3.0,1965.0,3.0,3.0,3.0,767.0,0.050549107364503305,False
client25810,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client25811,113.0,8.0,13560.0,94.0,1695.0,20.0,11.75,12.0,339.0,0.34882742791993127,False
client25812,622.0,1.0,1118.0,4.0,1118.0,2.0,4.0,0.0,899.0,0.02876025548779374,False
client25813,275.0,2.0,1652.0,8.0,826.0,8.0,4.0,0.0,179.0,0.04249726481738395,False
client25814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client25815,186.0,1.0,1759.0,3.0,1759.0,3.0,3.0,0.0,199.0,0.04524981163061645,False
client25816,8.0,13.0,27581.0,154.0,2121.6153846153848,81.0,11.846153846153847,35.0,179.0,0.7095139593996772,False
client25817,539.0,1.0,3803.0,25.0,3803.0,17.0,25.0,17.0,3.0,0.0978311731843288,False
client25818,390.0,1.0,1144.0,6.0,1144.0,6.0,6.0,0.0,79.0,0.029429098638672664,False
client25819,118.0,6.0,19931.0,63.0,3321.8333333333335,18.0,10.5,14.0,100.0,0.51271972462184,True
client2582,178.0,1.0,799.0,1.0,799.0,1.0,1.0,0.0,799.0,0.020554064521240787,False
client25820,79.0,4.0,1246.0,30.0,311.5,23.0,7.5,0.0,198.0,0.03205302176904383,False
client25821,4.0,84.0,106390.0,486.0,1266.547619047619,222.0,5.785714285714286,53.0,299.0,2.7368547239234133,True
client25822,651.0,4.0,2593.0,17.0,648.25,9.0,4.25,3.0,299.0,0.06670424193188657,False
client25823,363.0,1.0,1154.0,14.0,1154.0,5.0,14.0,0.0,59.0,0.02968634600439533,False
client25824,280.0,2.0,4876.0,14.0,2438.0,5.0,7.0,5.0,579.0,0.12543381552637056,False
client25825,132.0,8.0,14990.0,54.0,1873.75,30.0,6.75,5.0,3213.0,0.3856138012182721,True
client25826,125.0,1.0,3098.0,12.0,3098.0,10.0,12.0,0.0,1998.0,0.07969523390088104,False
client25827,486.0,1.0,1983.0,14.0,1983.0,5.0,14.0,0.0,798.0,0.051012152622804105,False
client25828,131.0,1.0,1535.0,11.0,1535.0,5.0,11.0,0.0,267.0,0.03948747063842879,False
client25829,31.0,9.0,36923.0,87.0,4102.555555555556,56.0,9.666666666666666,6.0,804.0,0.9498344484577892,False
client2583,236.0,1.0,1799.0,1.0,1799.0,1.0,1.0,0.0,1799.0,0.046278801093507106,False
client25830,75.0,6.0,8238.0,47.0,1373.0,11.0,7.833333333333333,6.0,203.0,0.21192037988232992,True
client25831,1.0,1.0,3158.0,2.0,3158.0,2.0,2.0,2.0,2999.0,0.08123871809521703,True
client25832,625.0,1.0,531.0,7.0,531.0,5.0,7.0,0.0,135.0,0.013659835119873414,False
client25833,385.0,1.0,873.0,3.0,873.0,3.0,3.0,3.0,499.0,0.022457695027588494,False
client25834,208.0,3.0,8872.0,7.0,2957.3333333333335,4.0,2.3333333333333335,0.0,36.0,0.22822986286914676,False
client25835,33.0,4.0,3262.0,37.0,815.5,14.0,9.25,5.0,99.0,0.08391409069873272,False
client25836,37.0,18.0,68415.0,123.0,3800.8333333333335,48.0,6.833333333333333,26.0,119.0,1.7599578525916,True
client25837,536.0,3.0,27187.0,44.0,9062.333333333334,20.0,14.666666666666666,14.0,114.0,0.6993784131902043,False
client25838,51.0,26.0,35211.0,243.0,1354.2692307692307,114.0,9.346153846153847,17.0,99.0,0.9057936994460691,False
client25839,238.0,4.0,9035.0,5.0,2258.75,4.0,1.25,1.0,3499.0,0.23242299493042617,False
client2584,377.0,3.0,6647.0,43.0,2215.6666666666665,9.0,14.333333333333334,1.0,416.0,0.1709923239958542,True
client25840,721.0,1.0,5041.0,4.0,5041.0,3.0,4.0,3.0,140.0,0.1296783970607945,False
client25841,89.0,4.0,5761.0,9.0,1440.25,8.0,2.25,0.0,1099.0,0.14820020739282624,False
client25842,111.0,2.0,3520.0,16.0,1760.0,12.0,8.0,0.0,2091.0,0.09055107273437743,False
client25843,83.0,8.0,12126.0,62.0,1515.75,37.0,7.75,21.0,99.0,0.31193815567530137,False
client25844,145.0,5.0,1579.0,24.0,315.8,11.0,4.8,1.0,299.0,0.040619359047608515,False
client25845,372.0,1.0,763.0,3.0,763.0,3.0,3.0,3.0,295.0,0.0196279740046392,False
client25846,2.0,4.0,7690.0,6.0,1922.5,6.0,1.5,0.0,719.0,0.19782322424072796,False
client25847,520.0,2.0,6140.0,40.0,3070.0,28.0,20.0,0.0,499.0,0.15794988255371517,False
client25848,166.0,4.0,10189.0,38.0,2547.25,27.0,9.5,8.0,15.0,0.26210934093482147,True
client25849,601.0,1.0,2418.0,12.0,2418.0,3.0,12.0,0.0,29.0,0.062202413031739956,False
client2585,13.0,4.0,25571.0,90.0,6392.75,17.0,22.5,1.0,129.0,0.6578072388894219,False
client25850,14.0,7.0,27796.0,12.0,3970.8571428571427,12.0,1.7142857142857142,4.0,20.0,0.7150447777627145,False
client25851,100.0,2.0,17358.0,4.0,8679.0,4.0,2.0,0.0,87.0,0.4465299774213987,False
client25852,435.0,4.0,2876.0,48.0,719.0,34.0,12.0,25.0,118.0,0.07398434238183793,False
client25853,33.0,4.0,17563.0,24.0,4390.75,17.0,6.0,2.0,74.0,0.45180354841871334,False
client25854,36.0,8.0,14193.0,36.0,1774.125,35.0,4.5,22.0,27.0,0.36511118617017585,False
client25855,5.0,20.0,20147.0,112.0,1007.35,52.0,5.6,19.0,155.0,0.5182762677214495,True
client25856,366.0,2.0,199.0,2.0,99.5,2.0,1.0,1.0,99.0,0.005119222577880997,False
client25857,123.0,1.0,871.0,7.0,871.0,6.0,7.0,0.0,199.0,0.02240624555444396,False
client25858,3.0,13.0,40482.0,161.0,3114.0,38.0,12.384615384615385,20.0,1481.0,1.041388785918485,False
client25859,24.0,18.0,53561.0,205.0,2975.6111111111113,76.0,11.38888888888889,33.0,3150.0,1.3778426155471561,True
client2586,65.0,4.0,3341.0,85.0,835.25,55.0,21.25,47.0,19.0,0.08594634488794177,False
client25860,152.0,1.0,2697.0,13.0,2697.0,4.0,13.0,0.0,2312.0,0.06937961453540226,False
client25861,17.0,5.0,6228.0,47.0,1245.6,30.0,9.4,1.0,67.0,0.1602136593720746,False
client25862,149.0,5.0,5150.0,25.0,1030.0,15.0,5.0,1.0,49.0,0.13248239334717152,True
client25863,105.0,2.0,16465.0,2.0,8232.5,2.0,1.0,1.0,475.0,0.42355778766236485,False
client25864,177.0,8.0,11884.0,20.0,1485.5,10.0,2.5,3.0,142.0,0.3057127694248129,False
client25865,461.0,3.0,7736.0,4.0,2578.6666666666665,3.0,1.3333333333333333,3.0,299.0,0.19900656212305223,False
client25866,160.0,5.0,6755.0,48.0,1351.0,32.0,9.6,14.0,39.0,0.17377059554565896,False
client25867,455.0,1.0,1339.0,1.0,1339.0,1.0,1.0,1.0,1339.0,0.0344454222702646,False
client25868,375.0,4.0,7076.0,29.0,1769.0,14.0,7.25,2.0,343.0,0.18202823598535645,False
client25869,20.0,17.0,25623.0,140.0,1507.235294117647,68.0,8.235294117647058,18.0,685.0,0.6591449251911798,False
client2587,395.0,1.0,1099.0,1.0,1099.0,1.0,1.0,0.0,1099.0,0.02827148549292068,False
client25870,123.0,3.0,5299.0,33.0,1766.3333333333333,19.0,11.0,7.0,83.0,0.1363153790964392,True
client25871,366.0,2.0,2964.0,4.0,1482.0,4.0,2.0,0.0,1907.0,0.07624811920019736,False
client25872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client25873,33.0,3.0,2873.0,37.0,957.6666666666666,16.0,12.333333333333334,8.0,29.0,0.07390716817212113,False
client25874,572.0,1.0,6373.0,10.0,6373.0,8.0,10.0,0.0,669.0,0.16394374617505322,False
client25875,15.0,3.0,877.0,15.0,292.3333333333333,10.0,5.0,7.0,299.0,0.02256059397387756,False
client25876,47.0,34.0,39015.0,156.0,1147.5,95.0,4.588235294117647,29.0,59.0,1.0036505973669703,True
client25877,356.0,3.0,7478.0,22.0,2492.6666666666665,5.0,7.333333333333333,0.0,7182.0,0.1923695800874075,False
client25878,522.0,1.0,4232.0,12.0,4232.0,5.0,12.0,0.0,645.0,0.10886708517383105,False
client25879,99.0,1.0,2453.0,12.0,2453.0,8.0,12.0,8.0,98.0,0.06310277881176926,False
client2588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client25880,129.0,2.0,2709.0,18.0,1354.5,15.0,9.0,0.0,5.0,0.06968831137426945,False
client25881,231.0,1.0,924.0,10.0,924.0,7.0,10.0,7.0,358.0,0.023769656592774076,False
client25882,392.0,1.0,3397.0,7.0,3397.0,4.0,7.0,4.0,29.0,0.08738693013598868,False
client25883,353.0,1.0,4134.0,11.0,4134.0,2.0,11.0,0.0,3357.0,0.10634606098974896,False
client25884,145.0,4.0,9526.0,56.0,2381.5,25.0,14.0,0.0,34.0,0.2450538405874089,False
client25885,2.0,3.0,4202.0,8.0,1400.6666666666667,3.0,2.6666666666666665,1.0,514.0,0.10809534307666306,False
client25886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client25887,126.0,9.0,20735.0,44.0,2303.8888888888887,35.0,4.888888888888889,19.0,712.0,0.5334024128259421,False
client25888,1.0,60.0,52775.0,243.0,879.5833333333334,87.0,4.05,27.0,28.0,1.357622972601355,True
client25889,594.0,2.0,3348.0,10.0,1674.0,7.0,5.0,5.0,476.0,0.08612641804394762,False
client2589,37.0,2.0,5118.0,6.0,2559.0,6.0,3.0,0.0,75.0,0.131659201776859,False
client25890,320.0,3.0,2201.0,21.0,733.6666666666666,14.0,7.0,0.0,75.0,0.05662014519555816,False
client25891,479.0,1.0,8783.0,7.0,8783.0,4.0,7.0,0.0,77.0,0.22594036131421505,False
client25892,297.0,2.0,1834.0,18.0,917.0,5.0,9.0,0.0,630.0,0.047179166873536425,False
client25893,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client25894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client25895,47.0,1.0,1428.0,2.0,1428.0,2.0,2.0,0.0,1359.0,0.036734923825196296,False
client25896,24.0,2.0,2608.0,3.0,1304.0,2.0,1.5,0.0,130.0,0.06709011298047055,True
client25897,149.0,2.0,2592.0,18.0,1296.0,18.0,9.0,0.0,199.0,0.0666785171953143,False
client25898,26.0,2.0,894.0,2.0,447.0,2.0,1.0,0.0,95.0,0.022997914495606085,False
client25899,14.0,2.0,6497.0,3.0,3248.5,2.0,1.5,3.0,2999.0,0.16713361351001424,False
client259,395.0,2.0,13194.0,17.0,6597.0,5.0,8.5,0.0,10990.0,0.33941217433448173,False
client2590,374.0,2.0,3727.0,3.0,1863.5,3.0,1.5,0.0,3399.0,0.09587609320483656,False
client25900,199.0,4.0,3638.0,22.0,909.5,12.0,5.5,2.0,9.0,0.09358659164990485,False
client25901,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client25902,370.0,1.0,884.0,8.0,884.0,8.0,8.0,0.0,25.0,0.022740667129883423,False
client25903,424.0,3.0,3794.0,29.0,1264.6666666666667,15.0,9.666666666666666,0.0,357.0,0.0975996505551784,False
client25904,295.0,1.0,7167.0,3.0,7167.0,3.0,3.0,3.0,3999.0,0.1843691870134327,False
client25905,127.0,24.0,32396.0,162.0,1349.8333333333333,65.0,6.75,32.0,115.0,0.8333785659951396,False
client25906,27.0,6.0,2515.0,11.0,419.1666666666667,8.0,1.8333333333333333,2.0,26.0,0.06469771247924978,True
client25907,12.0,2.0,43478.0,126.0,21739.0,16.0,63.0,0.0,2176.0,1.118460096688995,False
client25908,60.0,15.0,24927.0,99.0,1661.8,46.0,6.6,14.0,1299.0,0.6412405085368824,False
client25909,158.0,5.0,2570.0,43.0,514.0,19.0,8.6,0.0,107.0,0.06611257299072443,True
client2591,336.0,2.0,4740.0,7.0,2370.0,7.0,3.5,7.0,75.0,0.12193525135254232,False
client25910,9.0,5.0,32660.0,37.0,6532.0,12.0,7.4,0.0,77.0,0.8401698964502179,False
client25911,115.0,6.0,6935.0,104.0,1155.8333333333333,54.0,17.333333333333332,15.0,49.0,0.17840104812866692,False
client25912,21.0,5.0,11087.0,41.0,2217.4,17.0,8.2,1.0,2325.0,0.28521015437671665,False
client25913,615.0,2.0,1102.0,3.0,551.0,3.0,1.5,0.0,74.0,0.028348659702637478,False
client25914,621.0,2.0,12158.0,16.0,6079.0,4.0,8.0,0.0,5735.0,0.3127613472456139,False
client25915,6.0,18.0,15031.0,99.0,835.0555555555555,36.0,5.5,18.0,538.0,0.386668515417735,True
client25916,373.0,1.0,5028.0,12.0,5028.0,2.0,12.0,0.0,897.0,0.12934397548535503,False
client25917,40.0,1.0,1887.0,3.0,1887.0,1.0,3.0,0.0,1887.0,0.04854257791186654,False
client25918,16.0,9.0,12801.0,37.0,1422.3333333333333,12.0,4.111111111111111,4.0,619.0,0.3293023528615811,False
client25919,21.0,33.0,36109.0,214.0,1094.2121212121212,40.0,6.484848484848484,23.0,318.0,0.9288945128879644,False
client2592,72.0,3.0,849.0,12.0,283.0,6.0,4.0,0.0,41.0,0.021840301349854103,False
client25920,15.0,25.0,54250.0,241.0,2170.0,132.0,9.64,93.0,7560.0,1.3955669590454476,True
client25921,304.0,2.0,1231.0,9.0,615.5,9.0,4.5,4.0,79.0,0.031667150720459836,False
client25922,161.0,6.0,1980.0,9.0,330.0,7.0,1.5,2.0,129.0,0.050934978413087306,False
client25923,58.0,6.0,16908.0,27.0,2818.0,16.0,4.5,6.0,116.0,0.43495384596387887,False
client25924,31.0,3.0,207187.0,369.0,69062.33333333333,5.0,123.0,4.0,3454.0,5.329830996198141,False
client25925,122.0,3.0,7604.0,39.0,2534.6666666666665,22.0,13.0,8.0,9.0,0.1956108968955131,False
client25926,97.0,20.0,22023.0,82.0,1101.15,52.0,4.1,14.0,264.0,0.5665358735310211,False
client25927,58.0,14.0,17415.0,82.0,1243.9285714285713,33.0,5.857142857142857,29.0,1190.0,0.4479962874060179,False
client25928,97.0,2.0,5158.0,12.0,2579.0,8.0,6.0,5.0,899.0,0.13268819123974965,False
client25929,410.0,1.0,1237.0,3.0,1237.0,2.0,3.0,0.0,798.0,0.03182149913989343,False
client2593,489.0,1.0,1151.0,9.0,1151.0,8.0,9.0,0.0,99.0,0.02960917179467853,False
client25930,65.0,2.0,5853.0,2.0,2926.5,2.0,1.0,0.0,854.0,0.15056688315747474,False
client25931,82.0,2.0,178.0,8.0,89.0,8.0,4.0,0.0,99.0,0.004579003109863405,False
client25932,352.0,3.0,6225.0,9.0,2075.0,6.0,3.0,2.0,60.0,0.16013648516235782,False
client25933,86.0,2.0,2089.0,30.0,1044.5,28.0,15.0,0.0,39.0,0.05373897469946433,False
client25934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client25935,21.0,9.0,52006.0,52.0,5778.444444444444,35.0,5.777777777777778,9.0,1490.0,1.337840650177282,True
client25936,95.0,13.0,79606.0,208.0,6123.538461538462,56.0,16.0,12.0,3748.0,2.047843379571832,False
client25937,11.0,26.0,42954.0,357.0,1652.076923076923,77.0,13.73076923076923,35.0,70.0,1.1049803347251272,True
client25938,4.0,2.0,6953.0,19.0,3476.5,12.0,9.5,0.0,238.0,0.17886409338696768,True
client25939,48.0,3.0,6539.0,109.0,2179.6666666666665,61.0,36.333333333333336,0.0,149.0,0.16821405244604945,False
client2594,118.0,1.0,1529.0,2.0,1529.0,2.0,2.0,0.0,1490.0,0.039333122218995195,True
client25940,62.0,2.0,19635.0,11.0,9817.5,10.0,5.5,7.0,85.0,0.5051052025964491,False
client25941,127.0,3.0,5772.0,18.0,1924.0,8.0,6.0,4.0,60.0,0.14848317949512116,False
client25942,70.0,3.0,4534.0,18.0,1511.3333333333333,7.0,6.0,8.0,123.0,0.11663595561865547,False
client25943,140.0,3.0,5149.0,87.0,1716.3333333333333,59.0,29.0,6.0,47.0,0.13245666861059927,False
client25944,52.0,1.0,199.0,1.0,199.0,1.0,1.0,0.0,199.0,0.005119222577880997,False
client25945,396.0,2.0,6012.0,10.0,3006.0,9.0,5.0,3.0,3799.0,0.1546571162724651,False
client25946,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client25947,567.0,1.0,8375.0,93.0,8375.0,66.0,93.0,66.0,20.0,0.21544466879273041,False
client25948,60.0,6.0,40905.0,45.0,6817.5,13.0,7.5,2.0,3490.0,1.0522703494885537,False
client25949,502.0,1.0,1599.0,1.0,1599.0,1.0,1.0,0.0,1599.0,0.04113385377905383,False
client2595,118.0,2.0,4126.0,45.0,2063.0,11.0,22.5,5.0,23.0,0.10614026309717081,False
client25950,6.0,4.0,2281.0,19.0,570.25,11.0,4.75,3.0,658.0,0.058678124121339464,False
client25951,363.0,1.0,22384.0,16.0,22384.0,1.0,16.0,0.0,22384.0,0.5758225034336092,False
client25952,145.0,8.0,5815.0,21.0,726.875,14.0,2.625,1.0,48.0,0.14958934316772862,False
client25953,118.0,21.0,43423.0,146.0,2067.7619047619046,80.0,6.9523809523809526,42.0,149.0,1.1170452361775203,False
client25954,82.0,18.0,80753.0,516.0,4486.277777777777,155.0,28.666666666666668,49.0,17.0,2.0773496524202217,False
client25955,616.0,1.0,1145.0,5.0,1145.0,4.0,5.0,4.0,99.0,0.02945482337524493,False
client25956,9.0,4.0,921.0,8.0,230.25,8.0,2.0,6.0,189.0,0.023692482383057278,True
client25957,7.0,8.0,33488.0,155.0,4186.0,44.0,19.375,14.0,116.0,0.8614699783320544,False
client25958,20.0,12.0,29578.0,91.0,2464.8333333333335,33.0,7.583333333333333,4.0,22.0,0.7608862583344931,False
client25959,340.0,1.0,29.0,1.0,29.0,1.0,1.0,0.0,29.0,0.0007460173605957232,False
client2596,130.0,14.0,24630.0,152.0,1759.2857142857142,65.0,10.857142857142858,28.0,25.0,0.6336002617749193,True
client25960,185.0,3.0,5235.0,15.0,1745.0,6.0,5.0,4.0,867.0,0.13466899595581416,False
client25961,85.0,2.0,985.0,9.0,492.5,4.0,4.5,1.0,169.0,0.02533886552368232,True
client25962,103.0,4.0,5412.0,23.0,1353.0,10.0,5.75,1.0,2197.0,0.1392222743291053,True
client25963,623.0,1.0,1077.0,3.0,1077.0,1.0,3.0,1.0,1077.0,0.02770554128833082,False
client25964,560.0,1.0,1330.0,6.0,1330.0,5.0,6.0,5.0,238.0,0.034213899641114195,False
client25965,17.0,10.0,4112.0,34.0,411.2,24.0,3.4,10.0,50.0,0.10578011678515908,True
client25966,5.0,1.0,2895.0,11.0,2895.0,11.0,11.0,0.0,179.0,0.07447311237671099,False
client25967,4.0,12.0,146303.0,124.0,12191.916666666666,42.0,10.333333333333334,8.0,139.0,3.763606134732279,True
client25968,242.0,1.0,1373.0,5.0,1373.0,5.0,5.0,0.0,45.0,0.03532006331372165,False
client25969,50.0,2.0,27760.0,9.0,13880.0,8.0,4.5,5.0,7999.0,0.7141186872461129,False
client2597,653.0,1.0,2253.0,5.0,2253.0,4.0,5.0,0.0,35.0,0.057957831497316,False
client25970,210.0,3.0,5446.0,26.0,1815.3333333333333,13.0,8.666666666666666,14.0,155.0,0.14009691537256236,False
client25971,527.0,1.0,599.0,1.0,599.0,1.0,1.0,0.0,599.0,0.015409117206787521,False
client25972,700.0,1.0,427.0,3.0,427.0,3.0,3.0,3.0,169.0,0.010984462516357717,True
client25973,166.0,3.0,2295.0,12.0,765.0,8.0,4.0,0.0,1062.0,0.05903827043335119,False
client25974,55.0,1.0,2499.0,1.0,2499.0,1.0,1.0,0.0,2499.0,0.06428611669409352,False
client25975,24.0,2.0,3000.0,22.0,1500.0,7.0,11.0,4.0,119.0,0.07717420971679895,False
client25976,95.0,10.0,13463.0,54.0,1346.3,39.0,5.4,11.0,28.0,0.3463321284724214,False
client25977,62.0,10.0,30943.0,138.0,3094.3,54.0,13.8,7.0,825.0,0.7960005237556366,True
client25978,49.0,4.0,6433.0,39.0,1608.25,22.0,9.75,16.0,12.0,0.1654872303693892,False
client25979,29.0,18.0,24917.0,174.0,1384.2777777777778,58.0,9.666666666666666,14.0,599.0,0.6409832611711598,True
client2598,76.0,1.0,1044.0,6.0,1044.0,6.0,6.0,0.0,199.0,0.02685662498144603,False
client25980,256.0,1.0,993.0,14.0,993.0,11.0,14.0,0.0,299.0,0.025544663416260452,False
client25981,450.0,1.0,2816.0,4.0,2816.0,3.0,4.0,0.0,518.0,0.07244085818750194,False
client25982,607.0,2.0,1237.0,58.0,618.5,44.0,29.0,43.0,394.0,0.03182149913989343,True
client25983,43.0,4.0,18924.0,20.0,4731.0,12.0,5.0,7.0,39.0,0.48681491489356776,False
client25984,313.0,1.0,3899.0,1.0,3899.0,1.0,1.0,0.0,3899.0,0.10030074789526637,False
client25985,62.0,4.0,2332.0,41.0,583.0,13.0,10.25,3.0,58.0,0.05999008568652505,False
client25986,108.0,2.0,1314.0,6.0,657.0,5.0,3.0,3.0,89.0,0.033802303855957935,False
client25987,92.0,8.0,7649.0,47.0,956.125,25.0,5.875,12.0,163.0,0.19676851004126505,True
client25988,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client25989,111.0,7.0,10644.0,58.0,1520.5714285714287,29.0,8.285714285714286,24.0,257.0,0.2738140960752027,True
client2599,14.0,1.0,1067.0,3.0,1067.0,3.0,3.0,3.0,139.0,0.027448293922608162,False
client25990,161.0,5.0,4301.0,34.0,860.2,15.0,6.8,6.0,279.0,0.11064209199731743,True
client25991,25.0,6.0,2430.0,28.0,405.0,17.0,4.666666666666667,11.0,55.0,0.06251110987060715,False
client25992,151.0,1.0,16533.0,7.0,16533.0,4.0,7.0,0.0,15998.0,0.425307069749279,False
client25993,293.0,10.0,9908.0,33.0,990.8,26.0,3.3,13.0,125.0,0.25488068995801466,False
client25994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client25995,91.0,8.0,8913.0,35.0,1114.125,18.0,4.375,10.0,2899.0,0.2292845770686097,True
client25996,2.0,15.0,118450.0,267.0,7896.666666666667,49.0,17.8,24.0,269.0,3.047095046984945,True
client25997,493.0,1.0,54.0,3.0,54.0,1.0,3.0,0.0,54.0,0.0013891357749023809,False
client25998,140.0,2.0,4962.0,6.0,2481.0,3.0,3.0,1.0,164.0,0.12764614287158546,False
client25999,16.0,21.0,58771.0,229.0,2798.6190476190477,124.0,10.904761904761905,16.0,459.0,1.5118684930886637,False
client26,68.0,1.0,9990.0,1.0,9990.0,1.0,1.0,0.0,9990.0,0.25699011835694047,False
client260,52.0,1.0,1663.0,3.0,1663.0,3.0,3.0,0.0,899.0,0.04278023691967888,False
client2600,78.0,7.0,19864.0,48.0,2837.714285714286,35.0,6.857142857142857,17.0,66.0,0.5109961672714981,False
client26000,61.0,1.0,1405.0,5.0,1405.0,5.0,5.0,0.0,199.0,0.03614325488403417,False
client26001,47.0,1.0,618.0,2.0,618.0,1.0,2.0,0.0,618.0,0.015897887201660584,False
client26002,285.0,2.0,2094.0,6.0,1047.0,2.0,3.0,1.0,995.0,0.05386759838232567,False
client26003,700.0,1.0,1367.0,9.0,1367.0,3.0,9.0,3.0,239.0,0.035165714894288054,False
client26004,505.0,1.0,2784.0,14.0,2784.0,4.0,14.0,4.0,478.0,0.07161766661718942,False
client26005,388.0,1.0,4576.0,16.0,4576.0,3.0,16.0,0.0,375.0,0.11771639455469066,False
client26006,198.0,2.0,6791.0,71.0,3395.5,53.0,35.5,0.0,14.0,0.17469668606226055,False
client26007,272.0,2.0,2190.0,6.0,1095.0,3.0,3.0,0.0,123.0,0.056337173093263235,False
client26008,644.0,1.0,75.0,1.0,75.0,1.0,1.0,1.0,75.0,0.0019293552429199736,False
client26009,77.0,11.0,7785.0,56.0,707.7272727272727,28.0,5.090909090909091,13.0,149.0,0.20026707421509327,True
client2601,98.0,2.0,2696.0,53.0,1348.0,16.0,26.5,18.0,425.0,0.06935388979882999,False
client26010,80.0,22.0,67379.0,241.0,3062.681818181818,87.0,10.954545454545455,28.0,35.0,1.733307025502732,True
client26011,538.0,1.0,665.0,5.0,665.0,5.0,5.0,0.0,219.0,0.017106949820557098,False
client26012,5.0,7.0,61505.0,115.0,8786.42857142857,49.0,16.428571428571427,18.0,177.0,1.5821999228772397,False
client26013,122.0,1.0,1016.0,6.0,1016.0,5.0,6.0,0.0,409.0,0.026136332357422576,True
client26014,358.0,1.0,730.0,1.0,730.0,1.0,1.0,1.0,730.0,0.01877905769775441,False
client26015,66.0,6.0,14347.0,52.0,2391.1666666666665,34.0,8.666666666666666,13.0,28.0,0.3690727956023048,True
client26016,212.0,1.0,195.0,5.0,195.0,1.0,5.0,0.0,195.0,0.005016323631591931,False
client26017,16.0,5.0,2979.0,28.0,595.8,23.0,5.6,0.0,399.0,0.07663399024878136,False
client26018,288.0,3.0,3145.0,5.0,1048.3333333333333,4.0,1.6666666666666667,4.0,90.0,0.08090429651977755,False
client26019,8.0,16.0,44495.0,166.0,2780.9375,59.0,10.375,21.0,4690.0,1.1446221537829897,False
client2602,89.0,4.0,22411.0,92.0,5602.75,21.0,23.0,3.0,31.0,0.5765170713210604,False
